draw_id	phase	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	requested_selection_end_generations_ago	realized_selection_end_generations_ago	exact_sample_alt_count	sample_diploids	candidate_pool_diploids	slim_scaling_factor	mutation_age_generations	selection_start_generations_ago	draw_index	seed	seed_nonce	panel_seed	panel_seed_nonce	timeout_seconds	sequence_length_bp	focal_position_bp	processing_mode	exploratory_screen_ledger_sha256
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw079	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	79	235833661	0	9442623	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw080	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	80	1063766878	0	902400478	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw081	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	81	1473902429	0	1897053240	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw082	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	82	1553558379	0	121018980	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw083	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	83	1920435043	0	863504050	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw084	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	84	214193204	0	1089720761	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw085	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	85	1886901414	0	1665429194	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw086	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	86	390383096	0	606279917	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw087	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	87	721706841	0	1711272520	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw088	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	88	1854380169	0	332620699	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw089	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	89	520991521	0	809536888	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw090	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	90	18870328	0	2087521806	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw091	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	91	198972419	0	438107715	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw092	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	92	1227814150	0	1768935272	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw093	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	93	1975921779	0	458835529	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw094	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	94	1135250404	0	112140164	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw095	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	95	669093827	0	1684761652	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw096	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	96	1422869610	0	1824359825	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw097	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	97	1570933083	0	1351446005	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw098	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	98	2090745429	0	1457015934	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw099	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	99	1475435280	0	194070258	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw000	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	0	18569477	0	732565597	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw001	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	1	408511558	0	2063612897	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw002	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	2	150077798	0	1464658923	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw003	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	3	826001965	0	1646805028	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw004	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	4	1713379234	0	169010705	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw005	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	5	1797830785	0	299145745	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw006	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	6	356118646	0	1468442075	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw007	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	7	1555852166	0	2101071726	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw008	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	8	1598649346	0	42700093	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw009	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	9	1184046474	0	1046011464	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw010	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	10	1474208273	0	328348321	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw011	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	11	1094568246	0	1200137897	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw012	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	12	988484754	0	1019018665	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw013	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	13	1112383651	0	547951332	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw014	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	14	438443983	0	1978523525	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw015	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	15	878999206	0	1000079567	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw016	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	16	1912186842	0	2028753841	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw017	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	17	1751362276	0	1856871073	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw018	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	18	1580657480	0	1772209302	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.100000__q5__draw019	sensitivity_10mb	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	19	501209014	0	995724221	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw000	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	0	1958439840	0	2052482862	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw001	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	1	314582137	0	985328946	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw002	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	2	309306559	0	1123279915	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw003	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	3	1719966629	0	313272562	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw004	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	4	2004443027	0	960914665	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw005	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	5	1470214784	0	1944276294	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw006	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	6	1335862557	0	1661626316	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw007	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	7	1464077451	0	980013039	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw008	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	8	1556256038	0	220185696	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw009	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	9	1214533829	0	1128462109	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw010	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	10	787094522	0	271821663	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw011	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	11	118771387	0	369682925	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw012	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	12	831336203	0	37278035	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw013	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	13	2074436565	0	2073132330	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw014	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	14	338915334	0	1810538978	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw015	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	15	1546350493	0	1834940801	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw016	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	16	2145833177	0	720605777	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw017	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	17	1964035605	0	89109858	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw018	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	18	1168683172	0	2072357829	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.200000__q5__draw019	sensitivity_10mb	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	19	799812810	0	693496414	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.300000__q5__draw000	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	0	975529151	0	726024607	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.300000__q5__draw001	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	1	801716498	0	676948298	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.300000__q5__draw002	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	2	977144224	0	1502604542	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.300000__q5__draw003	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	3	2145901206	0	485605424	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.300000__q5__draw004	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	4	1607783548	0	1041694111	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__sensitivity_10mb__s0.010000__af0.300000__q5__draw005	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	5	1871752070	0	1103225432	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
