unit_id	status	error	completion	decoder_sha256	decode_seconds
eas_phlash_median__af20__neutral__rep044	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep044/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.215447059000326
eas_phlash_median__af20__neutral__rep045	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep045/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.566970503999983
eas_phlash_median__af20__neutral__rep046	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep046/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.73378337799977
eas_phlash_median__af20__neutral__rep047	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep047/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.641093470000214
eas_phlash_median__af20__neutral__rep048	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep048/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.947082861000126
eas_phlash_median__af20__neutral__rep049	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep049/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.308249769999748
eas_phlash_median__af20__neutral__rep050	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep050/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	24.979025167000145
eas_phlash_median__af20__neutral__rep051	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep051/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	22.62423042899991
eas_phlash_median__af20__neutral__rep052	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep052/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	22.830869077999978
eas_phlash_median__af20__neutral__rep053	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep053/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	22.61696886100026
eas_phlash_median__af20__neutral__rep054	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep054/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	23.027373594999972
eas_phlash_median__af20__neutral__rep055	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep055/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.67121095499988
eas_phlash_median__af20__neutral__rep056	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep056/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.225539199000195
eas_phlash_median__af20__neutral__rep057	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep057/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.82257094700026
eas_phlash_median__af20__neutral__rep058	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep058/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.681371227
eas_phlash_median__af20__neutral__rep059	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep059/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.68824405300029
eas_phlash_median__af20__neutral__rep060	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep060/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.352423911999722
eas_phlash_median__af20__neutral__rep061	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep061/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.941564884999934
eas_phlash_median__af20__neutral__rep062	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep062/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.65644522499997
eas_phlash_median__af20__neutral__rep063	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep063/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.49772111099992
eas_phlash_median__af20__neutral__rep064	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep064/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.15859673299974
eas_phlash_median__af20__neutral__rep065	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep065/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.14917888700029
eas_phlash_median__af20__neutral__rep066	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep066/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.871632497000064
eas_phlash_median__af20__neutral__rep067	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep067/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.663935129000038
eas_phlash_median__af20__neutral__rep068	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep068/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.21294336999972
eas_phlash_median__af20__neutral__rep069	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep069/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.389489937000235
eas_phlash_median__af20__neutral__rep070	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep070/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.209353927000393
eas_phlash_median__af20__neutral__rep071	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep071/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.54209677400013
eas_phlash_median__af20__neutral__rep072	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep072/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.267482865000147
eas_phlash_median__af20__neutral__rep073	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep073/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	26.01114158099972
eas_phlash_median__af20__neutral__rep074	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep074/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.8404653409998
eas_phlash_median__af20__neutral__rep075	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep075/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	24.012964900000043
eas_phlash_median__af20__neutral__rep076	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep076/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	23.957051947999844
eas_phlash_median__af20__neutral__rep077	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep077/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.6941704879996
eas_phlash_median__af20__neutral__rep078	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep078/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.01666551499966
eas_phlash_median__af20__neutral__rep079	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep079/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.500766285999816
eas_phlash_median__af20__neutral__rep080	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep080/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.15487478499972
eas_phlash_median__af20__neutral__rep081	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep081/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.170682277000196
eas_phlash_median__af20__neutral__rep082	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep082/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.000051305999932
eas_phlash_median__af20__neutral__rep083	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep083/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.476779308000005
eas_phlash_median__af20__neutral__rep084	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep084/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.065688803000285
eas_phlash_median__af20__neutral__rep085	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep085/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.41994724599999
eas_phlash_median__af20__neutral__rep086	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep086/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.821820625000328
eas_phlash_median__af20__neutral__rep087	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep087/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.114322841000103
eas_phlash_median__af20__neutral__rep088	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep088/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.51363269600006
eas_phlash_median__af20__neutral__rep089	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep089/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.71670728199979
eas_phlash_median__af20__neutral__rep090	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep090/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.095630770999833
eas_phlash_median__af20__neutral__rep091	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep091/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.70243123299997
eas_phlash_median__af20__neutral__rep092	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep092/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.827993664999667
eas_phlash_median__af20__neutral__rep093	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep093/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.701653584999804
eas_phlash_median__af20__neutral__rep094	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep094/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.57251390400006
eas_phlash_median__af20__neutral__rep095	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep095/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	20.43317731199977
eas_phlash_median__af20__neutral__rep096	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep096/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	20.671878015000402
eas_phlash_median__af20__neutral__rep097	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep097/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	26.265371203000086
eas_phlash_median__af20__neutral__rep098	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep098/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.77800394699989
eas_phlash_median__af20__neutral__rep099	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep099/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.705871274999936
eas_phlash_median__af20__neutral__rep100	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__neutral__rep100/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.8535516500001
eas_phlash_median__af20__selected_s0p005__rep001	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p005__rep001/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.47796555399964
eas_phlash_median__af20__selected_s0p005__rep002	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p005__rep002/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.221211107999807
eas_phlash_median__af20__selected_s0p005__rep003	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p005__rep003/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.846215741999913
eas_phlash_median__af20__selected_s0p005__rep004	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p005__rep004/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.59710971300001
eas_phlash_median__af20__selected_s0p005__rep005	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p005__rep005/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.156989369000257
eas_phlash_median__af20__selected_s0p005__rep006	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p005__rep006/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.284654744999898
eas_phlash_median__af20__selected_s0p005__rep007	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p005__rep007/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.54308466600014
eas_phlash_median__af20__selected_s0p005__rep008	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p005__rep008/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.039575754999987
eas_phlash_median__af20__selected_s0p005__rep009	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p005__rep009/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.520161625000128
eas_phlash_median__af20__selected_s0p005__rep010	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p005__rep010/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.569487535000007
eas_phlash_median__af20__selected_s0p010__rep001	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p010__rep001/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.573303472000134
eas_phlash_median__af20__selected_s0p010__rep002	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p010__rep002/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.2803126419999
eas_phlash_median__af20__selected_s0p010__rep003	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p010__rep003/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	21.862712012999964
eas_phlash_median__af20__selected_s0p010__rep004	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p010__rep004/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	21.757310041999972
eas_phlash_median__af20__selected_s0p010__rep005	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p010__rep005/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	23.67526692699994
eas_phlash_median__af20__selected_s0p010__rep006	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p010__rep006/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	23.722066856999845
eas_phlash_median__af20__selected_s0p010__rep007	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p010__rep007/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.82280262600034
eas_phlash_median__af20__selected_s0p010__rep008	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p010__rep008/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.892279706999943
eas_phlash_median__af20__selected_s0p010__rep009	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p010__rep009/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.55714593499988
eas_phlash_median__af20__selected_s0p010__rep010	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af20__selected_s0p010__rep010/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.517741064999882
eas_phlash_median__af30__neutral__rep001	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep001/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.131095668999933
eas_phlash_median__af30__neutral__rep002	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep002/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.863225964999856
eas_phlash_median__af30__neutral__rep003	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep003/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.75678288600011
eas_phlash_median__af30__neutral__rep004	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep004/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.88020330099971
eas_phlash_median__af30__neutral__rep005	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep005/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.696110604000296
eas_phlash_median__af30__neutral__rep006	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep006/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.32297067699983
eas_phlash_median__af30__neutral__rep007	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep007/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.358543829000155
eas_phlash_median__af30__neutral__rep008	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep008/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.666877170000134
eas_phlash_median__af30__neutral__rep009	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep009/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.341711463999673
eas_phlash_median__af30__neutral__rep010	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep010/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.042277556000045
eas_phlash_median__af30__neutral__rep011	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep011/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	34.9721435270003
eas_phlash_median__af30__neutral__rep012	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep012/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	34.888341257999855
eas_phlash_median__af30__neutral__rep013	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep013/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	34.1601644149996
eas_phlash_median__af30__neutral__rep014	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep014/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.74888678099978
eas_phlash_median__af30__neutral__rep015	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep015/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.0772004370001
eas_phlash_median__af30__neutral__rep016	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep016/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.151651688999664
eas_phlash_median__af30__neutral__rep017	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep017/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.21430112200005
eas_phlash_median__af30__neutral__rep018	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af30__neutral__rep018/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.30352661699999
