key,position_bp,af,decoded_mass_T50000
onset50000/rep0014,9530000,0.0,0.0
onset50000/rep0014,9540000,0.0,0.0
onset50000/rep0014,9550000,0.0,0.0
onset50000/rep0014,9560000,0.0,0.0
onset50000/rep0014,9570000,0.0,0.0
onset50000/rep0014,9580000,0.0,0.0
onset50000/rep0014,9590000,0.0,0.0
onset50000/rep0014,9600000,0.0,0.0
onset50000/rep0014,9610000,0.0,0.0
onset50000/rep0014,9620000,0.0,0.0
onset50000/rep0014,9630000,0.0,0.0
onset50000/rep0014,9640000,0.0,0.0
onset50000/rep0014,9650000,0.0,0.0
onset50000/rep0014,9660000,0.0,0.0
onset50000/rep0014,9670000,0.0,0.0
onset50000/rep0014,9680000,0.0,0.0
onset50000/rep0014,9690000,0.0,0.0
onset50000/rep0014,9700000,0.0,0.0
onset50000/rep0014,9710000,0.0,0.0
onset50000/rep0014,9720000,0.0,0.0
onset50000/rep0014,9730000,0.0,0.0
onset50000/rep0014,9740000,0.0,0.0
onset50000/rep0014,9750000,0.0,0.0
onset50000/rep0014,9760000,0.0,0.0
onset50000/rep0014,9770000,0.0,0.0
onset50000/rep0014,9780000,0.0,0.0
onset50000/rep0014,9790000,0.0,0.0
onset50000/rep0014,9800000,0.0,0.0
onset50000/rep0014,9810000,0.0,0.0
onset50000/rep0014,9820000,0.0,0.0
onset50000/rep0014,9830000,0.0,0.0
onset50000/rep0014,9840000,0.0,0.0
onset50000/rep0014,9850000,0.0,0.0
onset50000/rep0014,9860000,0.0,0.0
onset50000/rep0014,9870000,0.0,0.0
onset50000/rep0014,9880000,0.0,0.0
onset50000/rep0014,9890000,0.0,0.0
onset50000/rep0014,9900000,0.0,0.0
onset50000/rep0014,9910000,0.0,0.0
onset50000/rep0014,9920000,0.0,0.0
onset50000/rep0014,9930000,0.0,0.0
onset50000/rep0014,9940000,0.0,0.0
onset50000/rep0014,9950000,0.0,0.0
onset50000/rep0014,9960000,0.0,0.0
onset50000/rep0014,9970000,0.0,0.0
onset50000/rep0014,9980000,0.0,0.0
onset50000/rep0014,9990000,0.0,0.0
