seed	band_low	band_high	position	derived_frequency	n_hom	threshold_years	p_hom_derived	p_unconditional
20261216	0.65	0.75	5003730.0	0.735	52	100000.0	0.34615384615384615	0.21
20261216	0.85	0.95	5005073.0	0.88	80	10000.0	0.0	0.0
20261216	0.85	0.95	5005073.0	0.88	80	20000.0	0.025	0.02
20261216	0.85	0.95	5005073.0	0.88	80	30000.0	0.1	0.11
20261216	0.85	0.95	5005073.0	0.88	80	50000.0	0.1875	0.19
20261216	0.85	0.95	5005073.0	0.88	80	100000.0	0.2125	0.21
20261218	0.25	0.35	4998453.0	0.345	13	10000.0	0.0	0.02
20261218	0.25	0.35	4998453.0	0.345	13	20000.0	0.07692307692307693	0.05
20261218	0.25	0.35	4998453.0	0.345	13	30000.0	0.3076923076923077	0.11
20261218	0.25	0.35	4998453.0	0.345	13	50000.0	0.3076923076923077	0.23
20261218	0.25	0.35	4998453.0	0.345	13	100000.0	0.3076923076923077	0.27
20261218	0.45	0.55	4996872.0	0.46	22	10000.0	0.09090909090909091	0.02
20261218	0.45	0.55	4996872.0	0.46	22	20000.0	0.13636363636363635	0.05
20261218	0.45	0.55	4996872.0	0.46	22	30000.0	0.2727272727272727	0.11
20261218	0.45	0.55	4996872.0	0.46	22	50000.0	0.8181818181818182	0.23
20261218	0.45	0.55	4996872.0	0.46	22	100000.0	1.0	0.27
20261218	0.65	0.75	4994614.0	0.665	41	10000.0	0.04878048780487805	0.02
20261218	0.65	0.75	4994614.0	0.665	41	20000.0	0.12195121951219512	0.06
20261218	0.65	0.75	4994614.0	0.665	41	30000.0	0.1951219512195122	0.12
20261218	0.65	0.75	4994614.0	0.665	41	50000.0	0.4878048780487805	0.24
20261218	0.65	0.75	4994614.0	0.665	41	100000.0	0.5609756097560976	0.27
20261218	0.85	0.95	5003875.0	0.855	73	10000.0	0.0273972602739726	0.02
20261218	0.85	0.95	5003875.0	0.855	73	20000.0	0.0547945205479452	0.05
20261218	0.85	0.95	5003875.0	0.855	73	30000.0	0.136986301369863	0.11
20261218	0.85	0.95	5003875.0	0.855	73	50000.0	0.3150684931506849	0.24
20261218	0.85	0.95	5003875.0	0.855	73	100000.0	0.3698630136986301	0.28
20261220	0.45	0.55	4976024.0	0.45	21	10000.0	0.0	0.0
20261220	0.45	0.55	4976024.0	0.45	21	20000.0	0.047619047619047616	0.02
20261220	0.45	0.55	4976024.0	0.45	21	30000.0	0.09523809523809523	0.08
20261220	0.45	0.55	4976024.0	0.45	21	50000.0	0.14285714285714285	0.12
20261220	0.45	0.55	4976024.0	0.45	21	100000.0	1.0	0.3
20261220	0.65	0.75	4982939.0	0.725	51	10000.0	0.0	0.0
20261220	0.65	0.75	4982939.0	0.725	51	20000.0	0.0392156862745098	0.02
20261220	0.65	0.75	4982939.0	0.725	51	30000.0	0.13725490196078433	0.08
20261220	0.65	0.75	4982939.0	0.725	51	50000.0	0.17647058823529413	0.12
20261220	0.65	0.75	4982939.0	0.725	51	100000.0	0.5098039215686274	0.29
20261220	0.85	0.95	4897319.0	0.91	84	10000.0	0.011904761904761904	0.01
20261220	0.85	0.95	4897319.0	0.91	84	20000.0	0.03571428571428571	0.03
20261220	0.85	0.95	4897319.0	0.91	84	30000.0	0.05952380952380952	0.07
20261220	0.85	0.95	4897319.0	0.91	84	50000.0	0.19047619047619047	0.18
20261220	0.85	0.95	4897319.0	0.91	84	100000.0	0.30952380952380953	0.28
20261222	0.45	0.55	4994792.0	0.495	22	10000.0	0.0	0.01
20261222	0.45	0.55	4994792.0	0.495	22	20000.0	0.09090909090909091	0.04
20261222	0.45	0.55	4994792.0	0.495	22	30000.0	0.09090909090909091	0.07
20261222	0.45	0.55	4994792.0	0.495	22	50000.0	0.36363636363636365	0.14
20261222	0.45	0.55	4994792.0	0.495	22	100000.0	0.36363636363636365	0.15
20261222	0.65	0.75	4995420.0	0.7	46	10000.0	0.0	0.01
20261222	0.65	0.75	4995420.0	0.7	46	20000.0	0.043478260869565216	0.04
20261222	0.65	0.75	4995420.0	0.7	46	30000.0	0.06521739130434782	0.07
20261222	0.65	0.75	4995420.0	0.7	46	50000.0	0.1956521739130435	0.13
20261222	0.65	0.75	4995420.0	0.7	46	100000.0	0.1956521739130435	0.14
20261222	0.85	0.95	5063920.0	0.925	85	10000.0	0.0	0.0
20261222	0.85	0.95	5063920.0	0.925	85	20000.0	0.023529411764705882	0.02
20261222	0.85	0.95	5063920.0	0.925	85	30000.0	0.047058823529411764	0.04
20261222	0.85	0.95	5063920.0	0.925	85	50000.0	0.047058823529411764	0.04
20261222	0.85	0.95	5063920.0	0.925	85	100000.0	0.21176470588235294	0.18
20261224	0.45	0.55	5076277.0	0.48	25	10000.0	0.0	0.01
20261224	0.45	0.55	5076277.0	0.48	25	20000.0	0.08	0.03
20261224	0.45	0.55	5076277.0	0.48	25	30000.0	0.2	0.07
20261224	0.45	0.55	5076277.0	0.48	25	50000.0	1.0	0.33
20261224	0.45	0.55	5076277.0	0.48	25	100000.0	1.0	0.39
20261224	0.65	0.75	5023515.0	0.735	55	10000.0	0.0	0.01
20261224	0.65	0.75	5023515.0	0.735	55	20000.0	0.05454545454545454	0.04
20261224	0.65	0.75	5023515.0	0.735	55	30000.0	0.2	0.12
20261224	0.65	0.75	5023515.0	0.735	55	50000.0	0.8909090909090909	0.5
20261224	0.65	0.75	5023515.0	0.735	55	100000.0	0.8909090909090909	0.5
20261224	0.85	0.95	5006715.0	0.945	89	10000.0	0.0	0.0
20261224	0.85	0.95	5006715.0	0.945	89	20000.0	0.033707865168539325	0.03
20261224	0.85	0.95	5006715.0	0.945	89	30000.0	0.12359550561797752	0.11
20261224	0.85	0.95	5006715.0	0.945	89	50000.0	0.5730337078651685	0.51
20261224	0.85	0.95	5006715.0	0.945	89	100000.0	0.5730337078651685	0.51
20261226	0.45	0.55	4996825.0	0.525	25	10000.0	0.0	0.01
20261226	0.45	0.55	4996825.0	0.525	25	20000.0	0.12	0.05
20261226	0.45	0.55	4996825.0	0.525	25	30000.0	0.2	0.08
20261226	0.45	0.55	4996825.0	0.525	25	50000.0	0.28	0.11
20261226	0.45	0.55	4996825.0	0.525	25	100000.0	0.84	0.26
20261226	0.65	0.75	5028255.0	0.725	51	10000.0	0.0196078431372549	0.02
20261226	0.65	0.75	5028255.0	0.725	51	20000.0	0.058823529411764705	0.04
20261226	0.65	0.75	5028255.0	0.725	51	30000.0	0.1568627450980392	0.09
20261226	0.65	0.75	5028255.0	0.725	51	50000.0	0.19607843137254902	0.13
20261226	0.65	0.75	5028255.0	0.725	51	100000.0	0.39215686274509803	0.26
20261226	0.85	0.95	5049702.0	0.885	79	10000.0	0.02531645569620253	0.02
20261226	0.85	0.95	5049702.0	0.885	79	20000.0	0.05063291139240506	0.06
20261226	0.85	0.95	5049702.0	0.885	79	30000.0	0.12658227848101267	0.12
20261226	0.85	0.95	5049702.0	0.885	79	50000.0	0.16455696202531644	0.15
20261226	0.85	0.95	5049702.0	0.885	79	100000.0	0.34177215189873417	0.29
20261228	0.45	0.55	5018211.0	0.45	24	10000.0	0.08333333333333333	0.02
20261228	0.45	0.55	5018211.0	0.45	24	20000.0	0.25	0.08
20261228	0.45	0.55	5018211.0	0.45	24	30000.0	0.2916666666666667	0.11
20261228	0.45	0.55	5018211.0	0.45	24	50000.0	0.8333333333333334	0.24
20261228	0.45	0.55	5018211.0	0.45	24	100000.0	1.0	0.46
20261228	0.65	0.75	4989363.0	0.66	45	10000.0	0.044444444444444446	0.03
20261228	0.65	0.75	4989363.0	0.66	45	20000.0	0.044444444444444446	0.05
20261228	0.65	0.75	4989363.0	0.66	45	30000.0	0.1111111111111111	0.09
20261228	0.65	0.75	4989363.0	0.66	45	50000.0	0.26666666666666666	0.17
20261228	0.65	0.75	4989363.0	0.66	45	100000.0	0.6	0.39
20261228	0.85	0.95	5101070.0	0.87	75	10000.0	0.02666666666666667	0.02
20261228	0.85	0.95	5101070.0	0.87	75	20000.0	0.05333333333333334	0.05
20261228	0.85	0.95	5101070.0	0.87	75	30000.0	0.10666666666666667	0.09
20261228	0.85	0.95	5101070.0	0.87	75	50000.0	0.24	0.19
20261228	0.85	0.95	5101070.0	0.87	75	100000.0	1.0	0.76
20261230	0.25	0.35	5017425.0	0.285	11	10000.0	0.09090909090909091	0.03
20261230	0.25	0.35	5017425.0	0.285	11	20000.0	0.45454545454545453	0.08
20261230	0.25	0.35	5017425.0	0.285	11	30000.0	0.45454545454545453	0.09
20261230	0.25	0.35	5017425.0	0.285	11	50000.0	0.6363636363636364	0.2
20261230	0.25	0.35	5017425.0	0.285	11	100000.0	0.7272727272727273	0.41
20261230	0.45	0.55	5006833.0	0.525	30	10000.0	0.03333333333333333	0.03
20261230	0.45	0.55	5006833.0	0.525	30	20000.0	0.06666666666666667	0.09
20261230	0.45	0.55	5006833.0	0.525	30	30000.0	0.1	0.1
20261230	0.45	0.55	5006833.0	0.525	30	50000.0	0.26666666666666666	0.17
20261230	0.45	0.55	5006833.0	0.525	30	100000.0	1.0	0.42
20261230	0.65	0.75	5008845.0	0.72	55	10000.0	0.03636363636363636	0.03
20261230	0.65	0.75	5008845.0	0.72	55	20000.0	0.05454545454545454	0.08
20261230	0.65	0.75	5008845.0	0.72	55	30000.0	0.07272727272727272	0.09
20261230	0.65	0.75	5008845.0	0.72	55	50000.0	0.16363636363636364	0.16
20261230	0.65	0.75	5008845.0	0.72	55	100000.0	0.5818181818181818	0.4
20261230	0.85	0.95	5007628.0	0.94	88	10000.0	0.03409090909090909	0.03
20261230	0.85	0.95	5007628.0	0.94	88	20000.0	0.10227272727272728	0.09
20261230	0.85	0.95	5007628.0	0.94	88	30000.0	0.11363636363636363	0.1
20261230	0.85	0.95	5007628.0	0.94	88	50000.0	0.19318181818181818	0.17
20261230	0.85	0.95	5007628.0	0.94	88	100000.0	0.4772727272727273	0.42
20261232	0.45	0.55	5006144.0	0.495	27	10000.0	0.037037037037037035	0.01
20261232	0.45	0.55	5006144.0	0.495	27	20000.0	0.037037037037037035	0.05
20261232	0.45	0.55	5006144.0	0.495	27	30000.0	0.14814814814814814	0.08
20261232	0.45	0.55	5006144.0	0.495	27	50000.0	0.18518518518518517	0.14
20261232	0.45	0.55	5006144.0	0.495	27	100000.0	0.37037037037037035	0.25
20261232	0.65	0.75	4991920.0	0.69	46	10000.0	0.0	0.0
20261232	0.65	0.75	4991920.0	0.69	46	20000.0	0.08695652173913043	0.05
20261232	0.65	0.75	4991920.0	0.69	46	30000.0	0.17391304347826086	0.1
20261232	0.65	0.75	4991920.0	0.69	46	50000.0	0.2608695652173913	0.16
20261232	0.65	0.75	4991920.0	0.69	46	100000.0	0.5	0.27
20261232	0.85	0.95	5000327.0	0.905	81	10000.0	0.012345679012345678	0.01
20261232	0.85	0.95	5000327.0	0.905	81	20000.0	0.06172839506172839	0.05
20261232	0.85	0.95	5000327.0	0.905	81	30000.0	0.1111111111111111	0.09
20261232	0.85	0.95	5000327.0	0.905	81	50000.0	0.18518518518518517	0.15
20261232	0.85	0.95	5000327.0	0.905	81	100000.0	0.32098765432098764	0.26
20261234	0.25	0.35	4997783.0	0.305	12	10000.0	0.08333333333333333	0.01
20261234	0.25	0.35	4997783.0	0.305	12	20000.0	0.25	0.03
20261234	0.25	0.35	4997783.0	0.305	12	30000.0	0.25	0.04
20261234	0.25	0.35	4997783.0	0.305	12	50000.0	0.4166666666666667	0.11
20261234	0.25	0.35	4997783.0	0.305	12	100000.0	1.0	0.27
20261234	0.45	0.55	5000834.0	0.52	26	10000.0	0.0	0.01
20261234	0.45	0.55	5000834.0	0.52	26	20000.0	0.0	0.03
20261234	0.45	0.55	5000834.0	0.52	26	30000.0	0.0	0.04
20261234	0.45	0.55	5000834.0	0.52	26	50000.0	0.15384615384615385	0.1
20261234	0.45	0.55	5000834.0	0.52	26	100000.0	0.5	0.28
20261234	0.65	0.75	4986153.0	0.67	45	10000.0	0.0	0.01
20261234	0.65	0.75	4986153.0	0.67	45	20000.0	0.022222222222222223	0.03
20261234	0.65	0.75	4986153.0	0.67	45	30000.0	0.044444444444444446	0.05
20261234	0.65	0.75	4986153.0	0.67	45	50000.0	0.17777777777777778	0.11
20261234	0.65	0.75	4986153.0	0.67	45	100000.0	0.4222222222222222	0.25
20261234	0.85	0.95	5009341.0	0.895	84	10000.0	0.0	0.01
20261234	0.85	0.95	5009341.0	0.895	84	20000.0	0.011904761904761904	0.03
20261234	0.85	0.95	5009341.0	0.895	84	30000.0	0.03571428571428571	0.05
20261234	0.85	0.95	5009341.0	0.895	84	50000.0	0.10714285714285714	0.11
20261234	0.85	0.95	5009341.0	0.895	84	100000.0	0.2976190476190476	0.3
20261236	0.45	0.55	4999714.0	0.475	25	10000.0	0.0	0.01
20261236	0.45	0.55	4999714.0	0.475	25	20000.0	0.0	0.03
20261236	0.45	0.55	4999714.0	0.475	25	30000.0	0.08	0.12
20261236	0.45	0.55	4999714.0	0.475	25	50000.0	0.76	0.4
20261236	0.45	0.55	4999714.0	0.475	25	100000.0	1.0	0.47
20261236	0.65	0.75	4955573.0	0.7	47	10000.0	0.0	0.0
20261236	0.65	0.75	4955573.0	0.7	47	20000.0	0.10638297872340426	0.06
20261236	0.65	0.75	4955573.0	0.7	47	30000.0	0.14893617021276595	0.09
20261236	0.65	0.75	4955573.0	0.7	47	50000.0	0.5106382978723404	0.28
20261236	0.65	0.75	4955573.0	0.7	47	100000.0	0.5106382978723404	0.28
20261236	0.85	0.95	4944370.0	0.87	76	10000.0	0.0	0.0
20261236	0.85	0.95	4944370.0	0.87	76	20000.0	0.09210526315789473	0.08
20261236	0.85	0.95	4944370.0	0.87	76	30000.0	0.14473684210526316	0.12
20261236	0.85	0.95	4944370.0	0.87	76	50000.0	0.5263157894736842	0.42
20261236	0.85	0.95	4944370.0	0.87	76	100000.0	0.5263157894736842	0.42
20261238	0.45	0.55	5001439.0	0.45	25	10000.0	0.0	0.0
20261238	0.45	0.55	5001439.0	0.45	25	20000.0	0.08	0.03
20261238	0.45	0.55	5001439.0	0.45	25	30000.0	0.16	0.1
20261238	0.45	0.55	5001439.0	0.45	25	50000.0	0.36	0.15
20261238	0.45	0.55	5001439.0	0.45	25	100000.0	0.84	0.27
20261238	0.65	0.75	4982838.0	0.745	54	10000.0	0.0	0.0
20261238	0.65	0.75	4982838.0	0.745	54	20000.0	0.037037037037037035	0.03
20261238	0.65	0.75	4982838.0	0.745	54	30000.0	0.18518518518518517	0.11
20261238	0.65	0.75	4982838.0	0.745	54	50000.0	0.24074074074074073	0.14
20261238	0.65	0.75	4982838.0	0.745	54	100000.0	0.48148148148148145	0.27
20261238	0.85	0.95	4987218.0	0.855	71	10000.0	0.0	0.0
20261238	0.85	0.95	4987218.0	0.855	71	20000.0	0.04225352112676056	0.03
20261238	0.85	0.95	4987218.0	0.855	71	30000.0	0.14084507042253522	0.1
20261238	0.85	0.95	4987218.0	0.855	71	50000.0	0.22535211267605634	0.16
20261238	0.85	0.95	4987218.0	0.855	71	100000.0	0.39436619718309857	0.28
20261240	0.25	0.35	4978899.0	0.265	10	10000.0	0.0	0.01
20261240	0.25	0.35	4978899.0	0.265	10	20000.0	0.1	0.06
20261240	0.25	0.35	4978899.0	0.265	10	30000.0	0.1	0.13
20261240	0.25	0.35	4978899.0	0.265	10	50000.0	1.0	0.25
20261240	0.25	0.35	4978899.0	0.265	10	100000.0	1.0	0.4
20261240	0.45	0.55	4951333.0	0.52	31	10000.0	0.03225806451612903	0.01
20261240	0.45	0.55	4951333.0	0.52	31	20000.0	0.0967741935483871	0.05
20261240	0.45	0.55	4951333.0	0.52	31	30000.0	0.2903225806451613	0.14
20261240	0.45	0.55	4951333.0	0.52	31	50000.0	0.5806451612903226	0.29
20261240	0.45	0.55	4951333.0	0.52	31	100000.0	1.0	0.5
20261240	0.65	0.75	5001691.0	0.74	53	10000.0	0.0	0.01
20261240	0.65	0.75	5001691.0	0.74	53	20000.0	0.07547169811320754	0.06
20261240	0.65	0.75	5001691.0	0.74	53	30000.0	0.16981132075471697	0.12
20261240	0.65	0.75	5001691.0	0.74	53	50000.0	0.41509433962264153	0.25
20261240	0.65	0.75	5001691.0	0.74	53	100000.0	0.6981132075471698	0.4
20261240	0.85	0.95	5007207.0	0.91	82	10000.0	0.012195121951219513	0.01
20261240	0.85	0.95	5007207.0	0.91	82	20000.0	0.07317073170731707	0.06
20261240	0.85	0.95	5007207.0	0.91	82	30000.0	0.15853658536585366	0.13
20261240	0.85	0.95	5007207.0	0.91	82	50000.0	0.2926829268292683	0.24
20261240	0.85	0.95	5007207.0	0.91	82	100000.0	0.4878048780487805	0.4
20261242	0.25	0.35	4999434.0	0.31	15	10000.0	0.0	0.01
20261242	0.25	0.35	4999434.0	0.31	15	20000.0	0.06666666666666667	0.02
20261242	0.25	0.35	4999434.0	0.31	15	30000.0	0.2	0.06
20261242	0.25	0.35	4999434.0	0.31	15	50000.0	0.2	0.13
20261242	0.25	0.35	4999434.0	0.31	15	100000.0	0.4666666666666667	0.6
20261242	0.45	0.55	5028892.0	0.475	28	10000.0	0.03571428571428571	0.01
20261242	0.45	0.55	5028892.0	0.475	28	20000.0	0.10714285714285714	0.04
20261242	0.45	0.55	5028892.0	0.475	28	30000.0	0.21428571428571427	0.09
20261242	0.45	0.55	5028892.0	0.475	28	50000.0	0.42857142857142855	0.21
20261242	0.45	0.55	5028892.0	0.475	28	100000.0	1.0	0.46
20261242	0.65	0.75	4997788.0	0.68	52	10000.0	0.019230769230769232	0.01
20261242	0.65	0.75	4997788.0	0.68	52	20000.0	0.019230769230769232	0.02
20261242	0.65	0.75	4997788.0	0.68	52	30000.0	0.057692307692307696	0.06
20261242	0.65	0.75	4997788.0	0.68	52	50000.0	0.17307692307692307	0.12
20261242	0.65	0.75	4997788.0	0.68	52	100000.0	1.0	0.59
20261242	0.85	0.95	4972259.0	0.925	85	10000.0	0.011764705882352941	0.01
20261242	0.85	0.95	4972259.0	0.925	85	20000.0	0.047058823529411764	0.04
20261242	0.85	0.95	4972259.0	0.925	85	30000.0	0.058823529411764705	0.05
20261242	0.85	0.95	4972259.0	0.925	85	50000.0	0.18823529411764706	0.16
20261242	0.85	0.95	4972259.0	0.925	85	100000.0	0.611764705882353	0.52
20261244	0.25	0.35	5000121.0	0.345	10	10000.0	0.0	0.0
20261244	0.25	0.35	5000121.0	0.345	10	20000.0	0.1	0.04
20261244	0.25	0.35	5000121.0	0.345	10	30000.0	0.2	0.24
20261244	0.25	0.35	5000121.0	0.345	10	50000.0	0.2	0.3
20261244	0.25	0.35	5000121.0	0.345	10	100000.0	0.7	0.41
20261244	0.45	0.55	4998190.0	0.455	24	10000.0	0.0	0.0
20261244	0.45	0.55	4998190.0	0.455	24	20000.0	0.08333333333333333	0.04
20261244	0.45	0.55	4998190.0	0.455	24	30000.0	0.125	0.24
20261244	0.45	0.55	4998190.0	0.455	24	50000.0	0.125	0.3
20261244	0.45	0.55	4998190.0	0.455	24	100000.0	0.3333333333333333	0.41
20261244	0.65	0.75	5000771.0	0.65	41	10000.0	0.0	0.0
20261244	0.65	0.75	5000771.0	0.65	41	20000.0	0.07317073170731707	0.04
20261244	0.65	0.75	5000771.0	0.65	41	30000.0	0.5365853658536586	0.24
20261244	0.65	0.75	5000771.0	0.65	41	50000.0	0.6829268292682927	0.3
20261244	0.65	0.75	5000771.0	0.65	41	100000.0	0.8292682926829268	0.42
20261244	0.85	0.95	4989420.0	0.88	79	10000.0	0.0	0.0
20261244	0.85	0.95	4989420.0	0.88	79	20000.0	0.0379746835443038	0.03
20261244	0.85	0.95	4989420.0	0.88	79	30000.0	0.3037974683544304	0.25
20261244	0.85	0.95	4989420.0	0.88	79	50000.0	0.3924050632911392	0.34
20261244	0.85	0.95	4989420.0	0.88	79	100000.0	0.43037974683544306	0.37
20261246	0.45	0.55	5000667.0	0.48	18	10000.0	0.0	0.01
20261246	0.45	0.55	5000667.0	0.48	18	20000.0	0.16666666666666666	0.07
20261246	0.45	0.55	5000667.0	0.48	18	30000.0	0.2222222222222222	0.08
20261246	0.45	0.55	5000667.0	0.48	18	50000.0	0.3888888888888889	0.13
20261246	0.45	0.55	5000667.0	0.48	18	100000.0	0.6111111111111112	0.25
20261246	0.65	0.75	5010134.0	0.665	46	10000.0	0.0	0.01
20261246	0.65	0.75	5010134.0	0.665	46	20000.0	0.08695652173913043	0.08
20261246	0.65	0.75	5010134.0	0.665	46	30000.0	0.08695652173913043	0.08
20261246	0.65	0.75	5010134.0	0.665	46	50000.0	0.15217391304347827	0.12
20261246	0.65	0.75	5010134.0	0.665	46	100000.0	0.2391304347826087	0.24
20261246	0.85	0.95	5000584.0	0.86	73	10000.0	0.0136986301369863	0.01
20261246	0.85	0.95	5000584.0	0.86	73	20000.0	0.0958904109589041	0.07
20261246	0.85	0.95	5000584.0	0.86	73	30000.0	0.1095890410958904	0.08
20261246	0.85	0.95	5000584.0	0.86	73	50000.0	0.1780821917808219	0.13
20261246	0.85	0.95	5000584.0	0.86	73	100000.0	0.3424657534246575	0.25
20261248	0.45	0.55	5000495.0	0.525	30	10000.0	0.0	0.0
20261248	0.45	0.55	5000495.0	0.525	30	20000.0	0.0	0.02
20261248	0.45	0.55	5000495.0	0.525	30	30000.0	0.0	0.05
20261248	0.45	0.55	5000495.0	0.525	30	50000.0	0.1	0.11
20261248	0.45	0.55	5000495.0	0.525	30	100000.0	0.5666666666666667	0.26
20261248	0.65	0.75	5035738.0	0.685	50	10000.0	0.0	0.0
20261248	0.65	0.75	5035738.0	0.685	50	20000.0	0.04	0.02
20261248	0.65	0.75	5035738.0	0.685	50	30000.0	0.14	0.07
20261248	0.65	0.75	5035738.0	0.685	50	50000.0	0.16	0.09
20261248	0.65	0.75	5035738.0	0.685	50	100000.0	0.36	0.21
20261248	0.85	0.95	4969702.0	0.91	82	10000.0	0.0	0.0
20261248	0.85	0.95	4969702.0	0.91	82	20000.0	0.024390243902439025	0.02
20261248	0.85	0.95	4969702.0	0.91	82	30000.0	0.04878048780487805	0.04
20261248	0.85	0.95	4969702.0	0.91	82	50000.0	0.07317073170731707	0.06
20261248	0.85	0.95	4969702.0	0.91	82	100000.0	0.1951219512195122	0.16
20261250	0.25	0.35	5002871.0	0.32	13	10000.0	0.0	0.02
20261250	0.25	0.35	5002871.0	0.32	13	20000.0	0.07692307692307693	0.07
20261250	0.25	0.35	5002871.0	0.32	13	30000.0	0.15384615384615385	0.13
20261250	0.25	0.35	5002871.0	0.32	13	50000.0	0.6153846153846154	0.22
20261250	0.25	0.35	5002871.0	0.32	13	100000.0	0.9230769230769231	0.45
20261250	0.45	0.55	4995400.0	0.45	22	10000.0	0.045454545454545456	0.02
20261250	0.45	0.55	4995400.0	0.45	22	20000.0	0.09090909090909091	0.07
20261250	0.45	0.55	4995400.0	0.45	22	30000.0	0.2727272727272727	0.14
20261250	0.45	0.55	4995400.0	0.45	22	50000.0	0.3181818181818182	0.21
20261250	0.45	0.55	4995400.0	0.45	22	100000.0	0.5454545454545454	0.39
20261250	0.65	0.75	5026270.0	0.675	46	10000.0	0.021739130434782608	0.02
20261250	0.65	0.75	5026270.0	0.675	46	20000.0	0.13043478260869565	0.09
20261250	0.65	0.75	5026270.0	0.675	46	30000.0	0.1956521739130435	0.13
20261250	0.65	0.75	5026270.0	0.675	46	50000.0	0.32608695652173914	0.23
20261250	0.65	0.75	5026270.0	0.675	46	100000.0	0.7608695652173914	0.43
20261250	0.85	0.95	4999407.0	0.875	78	10000.0	0.01282051282051282	0.02
20261250	0.85	0.95	4999407.0	0.875	78	20000.0	0.07692307692307693	0.07
20261250	0.85	0.95	4999407.0	0.875	78	30000.0	0.14102564102564102	0.13
20261250	0.85	0.95	4999407.0	0.875	78	50000.0	0.23076923076923078	0.2
20261250	0.85	0.95	4999407.0	0.875	78	100000.0	0.44871794871794873	0.38
20261252	0.25	0.35	5005327.0	0.305	10	10000.0	0.0	0.0
20261252	0.25	0.35	5005327.0	0.305	10	20000.0	0.1	0.02
20261252	0.25	0.35	5005327.0	0.305	10	30000.0	0.3	0.05
20261252	0.25	0.35	5005327.0	0.305	10	50000.0	1.0	0.16
20261252	0.25	0.35	5005327.0	0.305	10	100000.0	1.0	0.32
20261252	0.45	0.55	5001650.0	0.51	24	10000.0	0.0	0.0
20261252	0.45	0.55	5001650.0	0.51	24	20000.0	0.041666666666666664	0.02
20261252	0.45	0.55	5001650.0	0.51	24	30000.0	0.08333333333333333	0.04
20261252	0.45	0.55	5001650.0	0.51	24	50000.0	0.4166666666666667	0.13
20261252	0.45	0.55	5001650.0	0.51	24	100000.0	1.0	0.29
20261252	0.65	0.75	4999750.0	0.72	50	10000.0	0.0	0.0
20261252	0.65	0.75	4999750.0	0.72	50	20000.0	0.04	0.02
20261252	0.65	0.75	4999750.0	0.72	50	30000.0	0.1	0.05
20261252	0.65	0.75	4999750.0	0.72	50	50000.0	0.24	0.13
20261252	0.65	0.75	4999750.0	0.72	50	100000.0	0.52	0.29
20261252	0.85	0.95	4994837.0	0.875	75	10000.0	0.0	0.0
20261252	0.85	0.95	4994837.0	0.875	75	20000.0	0.02666666666666667	0.02
20261252	0.85	0.95	4994837.0	0.875	75	30000.0	0.06666666666666667	0.05
20261252	0.85	0.95	4994837.0	0.875	75	50000.0	0.16	0.12
20261252	0.85	0.95	4994837.0	0.875	75	100000.0	0.38666666666666666	0.29
20261254	0.45	0.55	4998283.0	0.485	23	10000.0	0.08695652173913043	0.02
20261254	0.45	0.55	4998283.0	0.485	23	20000.0	0.13043478260869565	0.06
20261254	0.45	0.55	4998283.0	0.485	23	30000.0	0.21739130434782608	0.09
20261254	0.45	0.55	4998283.0	0.485	23	50000.0	0.6521739130434783	0.2
20261254	0.45	0.55	4998283.0	0.485	23	100000.0	1.0	0.54
20261254	0.65	0.75	4999815.0	0.66	45	10000.0	0.044444444444444446	0.02
20261254	0.65	0.75	4999815.0	0.66	45	20000.0	0.08888888888888889	0.06
20261254	0.65	0.75	4999815.0	0.66	45	30000.0	0.13333333333333333	0.09
20261254	0.65	0.75	4999815.0	0.66	45	50000.0	0.37777777777777777	0.2
20261254	0.65	0.75	4999815.0	0.66	45	100000.0	1.0	0.55
20261254	0.85	0.95	5001897.0	0.945	89	10000.0	0.011235955056179775	0.01
20261254	0.85	0.95	5001897.0	0.945	89	20000.0	0.056179775280898875	0.05
20261254	0.85	0.95	5001897.0	0.945	89	30000.0	0.0898876404494382	0.08
20261254	0.85	0.95	5001897.0	0.945	89	50000.0	0.21348314606741572	0.19
20261254	0.85	0.95	5001897.0	0.945	89	100000.0	0.6067415730337079	0.54
20261256	0.45	0.55	5008170.0	0.52	27	10000.0	0.037037037037037035	0.02
20261256	0.45	0.55	5008170.0	0.52	27	20000.0	0.07407407407407407	0.05
20261256	0.45	0.55	5008170.0	0.52	27	30000.0	0.18518518518518517	0.08
20261256	0.45	0.55	5008170.0	0.52	27	50000.0	0.4444444444444444	0.19
20261256	0.45	0.55	5008170.0	0.52	27	100000.0	1.0	0.42
20261256	0.65	0.75	5104454.0	0.71	49	10000.0	0.02040816326530612	0.02
20261256	0.65	0.75	5104454.0	0.71	49	20000.0	0.12244897959183673	0.08
20261256	0.65	0.75	5104454.0	0.71	49	30000.0	0.14285714285714285	0.09
20261256	0.65	0.75	5104454.0	0.71	49	50000.0	0.2653061224489796	0.16
20261256	0.65	0.75	5104454.0	0.71	49	100000.0	0.4489795918367347	0.29
20261256	0.85	0.95	4982713.0	0.94	88	10000.0	0.011363636363636364	0.01
20261256	0.85	0.95	4982713.0	0.94	88	20000.0	0.03409090909090909	0.03
20261256	0.85	0.95	4982713.0	0.94	88	30000.0	0.07954545454545454	0.07
20261256	0.85	0.95	4982713.0	0.94	88	50000.0	0.10227272727272728	0.09
