calibration_id	phase	processing_mode	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	candidate_pool_diploids	sample_diploids	exact_sample_alt_count	draw_index	seed	panel_seed	slim_scaling_factor	slim_burn_in	sequence_length_bp	focal_position_bp	origin_age_generations	origin_contract_sha256	event_contract_sha256	cell_contract_sha256	slim_sha256
eas_selected__confirm100__s0.005000__af0.200000__q5__draw092	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.17500000000000002	0.225	500	100	40	92	69295428	239172476	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.200000__q5__draw093	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.17500000000000002	0.225	500	100	40	93	911509690	54543796	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.200000__q5__draw094	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.17500000000000002	0.225	500	100	40	94	2022592883	234378372	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.200000__q5__draw095	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.17500000000000002	0.225	500	100	40	95	1039054270	2140262909	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.200000__q5__draw096	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.17500000000000002	0.225	500	100	40	96	1937367706	936319685	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.200000__q5__draw097	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.17500000000000002	0.225	500	100	40	97	1853008904	1742218243	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.200000__q5__draw098	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.17500000000000002	0.225	500	100	40	98	1157205953	349239499	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.200000__q5__draw099	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.17500000000000002	0.225	500	100	40	99	399621064	993990253	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw000	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	0	1139204305	1436824792	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw001	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	1	861001005	714898138	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw002	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	2	450655849	287678258	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw003	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	3	1711262303	1445505115	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw004	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	4	1188110521	26321854	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw005	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	5	17004302	469296571	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw006	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	6	2071309946	565423973	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw007	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	7	247681257	126205655	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw008	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	8	199432443	1534162326	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw009	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	9	464564832	1605345316	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw010	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	10	616424958	874237948	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw011	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	11	2064522638	186459932	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw012	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	12	495507196	1148431404	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw013	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	13	58552992	995124410	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw014	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	14	498617134	218548291	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw015	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	15	1608870322	1515579367	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw016	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	16	1134556867	245572800	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw017	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	17	2014432321	821887943	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw018	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	18	2058133612	1258927526	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw019	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	19	911108816	1318008063	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw020	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	20	247957616	1318802676	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw021	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	21	568026277	306836571	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw022	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	22	920414252	1920474368	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw023	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	23	1193662265	456630709	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw024	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	24	590986181	404057663	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw025	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	25	675823308	442773305	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw026	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	26	1057320111	364483692	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw027	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	27	2082251513	1726791140	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw028	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	28	221520034	15985686	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw029	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	29	2026085370	1352008329	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw030	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	30	2047064486	119342667	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw031	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	31	119594075	618949710	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw032	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	32	767094583	713336766	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw033	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	33	1834517485	346533679	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw034	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	34	1082758343	286807821	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw035	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	35	2014237849	455212214	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw036	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	36	1260515645	444093673	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw037	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	37	892675320	1871387925	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw038	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	38	1519990238	434546770	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw039	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	39	543726845	1196230369	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
