calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed	calibration_phase	simulation_mode	sequence_length_bp	focal_position_bp	seed_namespace	upstream_artifact_sha256	reserved_seed_registry_sha256
han_extension__s0.005000__af0.300000__m0.700000__q5__draw002	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	2	324418113	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw003	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	3	1582906800	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw004	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	4	914545841	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw005	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	5	221871066	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw006	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	6	803390446	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw007	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	7	5472494	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw008	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	8	711376615	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw009	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	9	1202882007	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw010	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	10	1502316513	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw011	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	11	517247721	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw012	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	12	1296262763	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw013	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	13	620803467	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw014	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	14	922472696	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw015	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	15	1173457520	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw016	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	16	617345455	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw017	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	17	1220197884	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw018	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	18	239388575	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.700000__q5__draw019	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	19	1231831978	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw000	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	0	184494679	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw001	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	1	1821697289	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw002	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	2	1773266108	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw003	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	3	2045375816	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw004	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	4	722320942	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw005	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	5	1143550679	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw006	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	6	1832835766	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw007	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	7	1358524942	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw008	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	8	110359867	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw009	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	9	206586755	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw010	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	10	913073839	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw011	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	11	1186475551	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw012	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	12	1485151414	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw013	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	13	185073711	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw014	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	14	1843711538	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw015	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	15	2131559207	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw016	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	16	340983907	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw017	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	17	1485597038	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw018	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	18	4724156	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m0.850000__q5__draw019	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	19	984342258	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw000	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	0	989342641	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw001	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	1	807542879	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw002	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	2	1056277845	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw003	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	3	573002368	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw004	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	4	1690253932	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw005	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	5	81396299	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw006	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	6	1825960035	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw007	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	7	1293551587	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw008	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	8	1660058864	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw009	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	9	645892096	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw010	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	10	1595731639	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw011	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	11	1650234318	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw012	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	12	474025055	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw013	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	13	211253091	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw014	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	14	708133554	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw015	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	15	136090249	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw016	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	16	557702577	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw017	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	17	372139756	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw018	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	18	532742186	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
han_extension__s0.005000__af0.300000__m1.000000__q5__draw019	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	19	1962656469	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14
